BOTTOM GAUGE

CLIENT				: Company A.
SERVICE COMPANY			: Best Service Company.
SURVEY DATE			: 2ND - 4TH JANUARY, 2022.
WELL NAME			: Well A
JOB TYPE			: FLOWING GRADIENT / 9-HOUR PRESSURE BUILD UP/ STATIC GRADIENT SURVEY
GAUGE TYPE/SERIAL NO		: ##
GAUGE DEPTH			: 8977FT WLM
GAUGE STOP TIME/DATE		: 03:06:33 /4TH-JANUARY-2022.

SPECIALIST			: Bob Joe


REAL DATE  REAL TIME	   ELAPSED TIME	  PRESSURE	TEMPERATURE
mm-dd-yy   hh:mm:ss	     (Hours)	   (psiA)	  (deg F)

01/02/22  22:00:43         2.19250       1347.777        214.097
01/02/22  22:00:48         2.19389       1347.763        214.100
01/02/22  22:00:53         2.19528       1347.766        214.102
01/02/22  22:00:58         2.19667       1347.752        214.106
01/02/22  22:01:03         2.19806       1347.739        214.109
01/02/22  22:01:08         2.19944       1347.744        214.112
01/02/22  22:01:13         2.20083       1347.750        214.117
01/02/22  22:01:18         2.20222       1347.770        214.118
01/02/22  22:01:23         2.20361       1347.758        214.122
01/02/22  22:01:28         2.20500       1347.724        214.124
01/02/22  22:01:33         2.20639       1347.725        214.125
01/02/22  22:01:38         2.20778       1347.728        214.127
01/02/22  22:01:43         2.20917       1347.716        214.131
01/02/22  22:01:48         2.21056       1347.717        214.132
01/02/22  22:01:53         2.21194       1347.741        214.136
01/02/22  22:01:58         2.21333       1347.744        214.138
01/02/22  22:02:03         2.21472       1347.725        214.138
01/02/22  22:02:08         2.21611       1347.711        214.141
01/02/22  22:02:13         2.21750       1347.715        214.143
01/02/22  22:02:18         2.21889       1347.699        214.145
01/02/22  22:02:23         2.22028       1347.700        214.146
01/02/22  22:02:28         2.22167       1347.704        214.148
01/02/22  22:02:33         2.22306       1347.705        214.149
01/02/22  22:02:38         2.22444       1347.707        214.151
01/02/22  22:02:43         2.22583       1347.706        214.150
01/02/22  22:02:48         2.22722       1347.708        214.151
01/02/22  22:02:53         2.22861       1347.713        214.155
01/02/22  22:02:58         2.23000       1347.696        214.155
01/02/22  22:03:03         2.23139       1347.699        214.158
01/02/22  22:03:08         2.23278       1347.701        214.159
01/02/22  22:03:13         2.23417       1347.702        214.160
01/02/22  22:03:18         2.23556       1347.721        214.161
01/02/22  22:03:23         2.23694       1347.742        214.163
01/02/22  22:03:28         2.23833       1347.724        214.163
01/02/22  22:03:33         2.23972       1347.727        214.165
01/02/22  22:03:38         2.24111       1347.745        214.164
01/02/22  22:03:43         2.24250       1347.745        214.164
01/02/22  22:03:48         2.24389       1347.729        214.166
01/02/22  22:03:53         2.24528       1347.711        214.166
01/02/22  22:03:58         2.24667       1347.712        214.167
01/02/22  22:04:03         2.24806       1347.713        214.167
01/02/22  22:04:08         2.24944       1347.714        214.168
01/02/22  22:04:13         2.25083       1347.718        214.171
01/02/22  22:04:18         2.25222       1347.699        214.171
01/02/22  22:04:23         2.25361       1347.684        214.173
01/02/22  22:04:28         2.25500       1347.701        214.172
01/02/22  22:04:33         2.25639       1347.718        214.171
01/02/22  22:04:38         2.25778       1347.702        214.172
01/02/22  22:04:43         2.25917       1347.702        214.173
01/02/22  22:04:48         2.26056       1347.700        214.171
01/02/22  22:04:53         2.26194       1347.703        214.173
01/02/22  22:04:58         2.26333       1347.702        214.173
01/02/22  22:05:03         2.26472       1347.687        214.175
01/02/22  22:05:08         2.26611       1347.685        214.174
01/02/22  22:05:13         2.26750       1347.688        214.176
01/02/22  22:05:18         2.26889       1347.705        214.175
01/02/22  22:05:23         2.27028       1347.687        214.175
01/02/22  22:05:28         2.27167       1347.668        214.175
01/02/22  22:05:33         2.27306       1347.688        214.176
01/02/22  22:05:38         2.27444       1347.688        214.176
01/02/22  22:05:43         2.27583       1347.691        214.178
01/02/22  22:05:48         2.27722       1348.928        214.179
01/02/22  22:05:53         2.27861       1350.728        214.180
01/02/22  22:05:58         2.28000       1352.722        214.177
01/02/22  22:06:03         2.28139       1354.694        214.184
01/02/22  22:06:08         2.28278       1356.549        214.186
01/02/22  22:06:13         2.28417       1358.576        214.192
01/02/22  22:06:18         2.28556       1360.561        214.196
01/02/22  22:06:23         2.28694       1362.599        214.211
01/02/22  22:06:28         2.28833       1364.597        214.223
01/02/22  22:06:33         2.28972       1366.548        214.240
01/02/22  22:06:38         2.29111       1368.852        214.263
01/02/22  22:06:43         2.29250       1371.085        214.288
01/02/22  22:06:48         2.29389       1373.332        214.321
01/02/22  22:06:53         2.29528       1375.740        214.353
01/02/22  22:06:58         2.29667       1377.938        214.390
01/02/22  22:07:03         2.29806       1380.179        214.432
01/02/22  22:07:08         2.29944       1382.438        214.473
01/02/22  22:07:13         2.30083       1384.758        214.519
01/02/22  22:07:18         2.30222       1386.994        214.569
01/02/22  22:07:23         2.30361       1389.233        214.621
01/02/22  22:07:28         2.30500       1391.546        214.674
01/02/22  22:07:33         2.30639       1393.887        214.733
01/02/22  22:07:38         2.30778       1396.191        214.792
01/02/22  22:07:43         2.30917       1398.427        214.854
01/02/22  22:07:48         2.31056       1400.722        214.919
01/02/22  22:07:53         2.31194       1402.908        214.983
01/02/22  22:07:58         2.31333       1405.248        215.053
01/02/22  22:08:03         2.31472       1407.572        215.124
01/02/22  22:08:08         2.31611       1409.896        215.196
01/02/22  22:08:13         2.31750       1412.209        215.272
01/02/22  22:08:18         2.31889       1414.503        215.346
01/02/22  22:08:23         2.32028       1416.854        215.422
01/02/22  22:08:28         2.32167       1419.061        215.500
01/02/22  22:08:33         2.32306       1421.383        215.580
01/02/22  22:08:38         2.32444       1423.561        215.661
01/02/22  22:08:43         2.32583       1425.891        215.747
01/02/22  22:08:48         2.32722       1428.111        215.832
01/02/22  22:08:53         2.32861       1430.476        215.916
01/02/22  22:08:58         2.33000       1432.844        216.002
01/02/22  22:09:03         2.33139       1435.129        216.093
01/02/22  22:09:08         2.33278       1437.376        216.182
01/02/22  22:09:13         2.33417       1439.644        216.273
01/02/22  22:09:18         2.33556       1441.948        216.364
01/02/22  22:09:23         2.33694       1444.235        216.455
01/02/22  22:09:28         2.33833       1446.548        216.551
01/02/22  22:09:33         2.33972       1448.714        216.645
01/02/22  22:09:38         2.34111       1451.119        216.741
01/02/22  22:09:43         2.34250       1453.380        216.838
01/02/22  22:09:48         2.34389       1455.680        216.936
01/02/22  22:09:53         2.34528       1457.946        217.035
01/02/22  22:09:58         2.34667       1460.227        217.132
01/02/22  22:10:03         2.34806       1462.643        217.233
01/02/22  22:10:08         2.34944       1464.805        217.335
01/02/22  22:10:13         2.35083       1467.115        217.438
01/02/22  22:10:18         2.35222       1469.366        217.538
01/02/22  22:10:23         2.35361       1471.622        217.641
01/02/22  22:10:28         2.35500       1473.974        217.747
01/02/22  22:10:33         2.35639       1476.140        217.850
01/02/22  22:10:38         2.35778       1478.551        217.957
01/02/22  22:10:43         2.35917       1480.759        218.063
01/02/22  22:10:48         2.36056       1483.057        218.168
01/02/22  22:10:53         2.36194       1485.233        218.276
01/02/22  22:10:58         2.36333       1487.574        218.385
01/02/22  22:11:03         2.36472       1489.926        218.488
01/02/22  22:11:08         2.36611       1492.217        218.599
01/02/22  22:11:13         2.36750       1494.483        218.705
01/02/22  22:11:18         2.36889       1496.712        218.810
01/02/22  22:11:23         2.37028       1499.107        218.917
01/02/22  22:11:28         2.37167       1501.413        219.024
01/02/22  22:11:33         2.37306       1503.755        219.131
01/02/22  22:11:38         2.37444       1505.947        219.234
01/02/22  22:11:43         2.37583       1508.380        219.341
01/02/22  22:11:48         2.37722       1510.722        219.446
01/02/22  22:11:53         2.37861       1513.065        219.552
01/02/22  22:11:58         2.38000       1515.408        219.658
01/02/22  22:12:03         2.38139       1517.836        219.759
01/02/22  22:12:08         2.38278       1520.250        219.863
01/02/22  22:12:13         2.38417       1521.825        219.968
01/02/22  22:12:18         2.38556       1522.626        220.068
01/02/22  22:12:23         2.38694       1522.438        220.168
01/02/22  22:12:28         2.38833       1522.710        220.270
01/02/22  22:12:33         2.38972       1522.883        220.366
01/02/22  22:12:38         2.39111       1522.962        220.461
01/02/22  22:12:43         2.39250       1523.074        220.554
01/02/22  22:12:48         2.39389       1523.143        220.643
01/02/22  22:12:53         2.39528       1523.188        220.729
01/02/22  22:12:58         2.39667       1523.242        220.808
01/02/22  22:13:03         2.39806       1523.253        220.884
01/02/22  22:13:08         2.39944       1523.277        220.956
01/02/22  22:13:13         2.40083       1523.294        221.023
01/02/22  22:13:18         2.40222       1523.307        221.089
01/02/22  22:13:23         2.40361       1523.308        221.147
01/02/22  22:13:28         2.40500       1523.329        221.205
01/02/22  22:13:33         2.40639       1523.339        221.257
01/02/22  22:13:38         2.40778       1523.347        221.309
01/02/22  22:13:43         2.40917       1523.332        221.356
01/02/22  22:13:48         2.41056       1523.308        221.399
01/02/22  22:13:53         2.41194       1523.305        221.442
01/02/22  22:13:58         2.41333       1523.316        221.484
01/02/22  22:14:03         2.41472       1523.295        221.516
01/02/22  22:14:08         2.41611       1523.283        221.555
01/02/22  22:14:13         2.41750       1523.275        221.584
01/02/22  22:14:18         2.41889       1523.288        221.615
01/02/22  22:14:23         2.42028       1523.262        221.645
01/02/22  22:14:28         2.42167       1523.249        221.670
01/02/22  22:14:33         2.42306       1523.252        221.695
01/02/22  22:14:38         2.42444       1523.254        221.720
01/02/22  22:14:43         2.42583       1523.251        221.741
01/02/22  22:14:48         2.42722       1523.246        221.760
01/02/22  22:14:53         2.42861       1523.244        221.782
01/02/22  22:14:58         2.43000       1523.235        221.800
01/02/22  22:15:03         2.43139       1523.226        221.817
01/02/22  22:15:08         2.43278       1523.235        221.834
01/02/22  22:15:13         2.43417       1523.219        221.847
01/02/22  22:15:18         2.43556       1523.225        221.862
01/02/22  22:15:23         2.43694       1523.229        221.876
01/02/22  22:15:28         2.43833       1523.230        221.888
01/02/22  22:15:33         2.43972       1523.230        221.899
01/02/22  22:15:38         2.44111       1523.233        221.913
01/02/22  22:15:43         2.44250       1523.209        221.920
01/02/22  22:15:48         2.44389       1523.190        221.932
01/02/22  22:15:53         2.44528       1523.201        221.939
01/02/22  22:15:58         2.44667       1523.199        221.949
01/02/22  22:16:03         2.44806       1523.195        221.958
01/02/22  22:16:08         2.44944       1523.190        221.966
01/02/22  22:16:13         2.45083       1523.179        221.971
01/02/22  22:16:18         2.45222       1523.194        221.980
01/02/22  22:16:23         2.45361       1523.201        221.984
01/02/22  22:16:28         2.45500       1523.174        221.991
01/02/22  22:16:33         2.45639       1523.168        221.998
01/02/22  22:16:38         2.45778       1523.177        222.004
01/02/22  22:16:43         2.45917       1523.183        222.007
01/02/22  22:16:48         2.46056       1523.170        222.011
01/02/22  22:16:53         2.46194       1523.179        222.017
01/02/22  22:16:58         2.46333       1523.187        222.022
01/02/22  22:17:03         2.46472       1523.191        222.024
01/02/22  22:17:08         2.46611       1523.215        222.027
01/02/22  22:17:13         2.46750       1523.222        222.032
01/02/22  22:17:18         2.46889       1523.206        222.033
01/02/22  22:17:23         2.47028       1523.214        222.038
01/02/22  22:17:28         2.47167       1523.200        222.041
01/02/22  22:17:33         2.47306       1523.224        222.045
01/02/22  22:17:38         2.47444       1523.227        222.047
01/02/22  22:17:43         2.47583       1523.213        222.050
01/02/22  22:17:48         2.47722       1523.198        222.051
01/02/22  22:17:53         2.47861       1523.220        222.053
01/02/22  22:17:58         2.48000       1523.223        222.055
01/02/22  22:18:03         2.48139       1523.207        222.057
01/02/22  22:18:08         2.48278       1523.209        222.058
01/02/22  22:18:13         2.48417       1523.190        222.058
01/02/22  22:18:18         2.48556       1523.194        222.060
01/02/22  22:18:23         2.48694       1523.196        222.062
01/02/22  22:18:28         2.48833       1523.180        222.063
01/02/22  22:18:33         2.48972       1523.185        222.066
01/02/22  22:18:38         2.49111       1523.166        222.066
01/02/22  22:18:43         2.49250       1523.150        222.067
01/02/22  22:18:48         2.49389       1523.150        222.067
01/02/22  22:18:53         2.49528       1523.153        222.069
01/02/22  22:18:58         2.49667       1523.151        222.068
01/02/22  22:19:03         2.49806       1523.151        222.068
01/02/22  22:19:08         2.49944       1523.171        222.069
01/02/22  22:19:13         2.50083       1523.174        222.071
01/02/22  22:19:18         2.50222       1523.174        222.071
01/02/22  22:19:23         2.50361       1523.179        222.074
01/02/22  22:19:28         2.50500       1523.175        222.072
01/02/22  22:19:33         2.50639       1523.176        222.072
01/02/22  22:19:38         2.50778       1523.177        222.073
01/02/22  22:19:43         2.50917       1523.160        222.073
01/02/22  22:19:48         2.51056       1523.143        222.075
01/02/22  22:19:53         2.51194       1523.123        222.073
01/02/22  22:19:58         2.51333       1523.122        222.073
01/02/22  22:20:03         2.51472       1523.123        222.073
01/02/22  22:20:08         2.51611       1523.142        222.074
01/02/22  22:20:13         2.51750       1523.143        222.075
01/02/22  22:20:18         2.51889       1523.142        222.074
01/02/22  22:20:23         2.52028       1523.144        222.075
01/02/22  22:20:28         2.52167       1523.145        222.075
01/02/22  22:20:33         2.52306       1523.125        222.074
01/02/22  22:20:38         2.52444       1523.105        222.073
01/02/22  22:20:43         2.52583       1523.104        222.073
01/02/22  22:20:48         2.52722       1523.108        222.076
01/02/22  22:20:53         2.52861       1523.109        222.076
01/02/22  22:20:58         2.53000       1523.107        222.075
01/02/22  22:21:03         2.53139       1523.106        222.074
01/02/22  22:21:08         2.53278       1523.107        222.075
01/02/22  22:21:13         2.53417       1523.092        222.077
01/02/22  22:21:18         2.53556       1523.091        222.076
01/02/22  22:21:23         2.53694       1523.107        222.075
01/02/22  22:21:28         2.53833       1523.089        222.075
01/02/22  22:21:33         2.53972       1523.069        222.074
01/02/22  22:21:38         2.54111       1523.068        222.073
01/02/22  22:21:43         2.54250       1523.071        222.075
01/02/22  22:21:48         2.54389       1523.070        222.074
01/02/22  22:21:53         2.54528       1523.070        222.074
01/02/22  22:21:58         2.54667       1523.070        222.074
01/02/22  22:22:03         2.54806       1523.071        222.075
01/02/22  22:22:08         2.54944       1523.087        222.074
01/02/22  22:22:13         2.55083       1523.106        222.074
01/02/22  22:22:18         2.55222       1523.088        222.074
01/02/22  22:22:23         2.55361       1523.105        222.073
01/02/22  22:22:28         2.55500       1524.738        222.075
01/02/22  22:22:33         2.55639       1526.131        222.075
01/02/22  22:22:38         2.55778       1528.460        222.076
01/02/22  22:22:43         2.55917       1530.847        222.079
01/02/22  22:22:48         2.56056       1533.213        222.080
01/02/22  22:22:53         2.56194       1535.804        222.084
01/02/22  22:22:58         2.56333       1538.586        222.094
01/02/22  22:23:03         2.56472       1541.388        222.104
01/02/22  22:23:08         2.56611       1544.240        222.122
01/02/22  22:23:13         2.56750       1547.054        222.140
01/02/22  22:23:18         2.56889       1549.988        222.164
01/02/22  22:23:23         2.57028       1553.075        222.191
01/02/22  22:23:28         2.57167       1556.113        222.222
01/02/22  22:23:33         2.57306       1559.161        222.259
01/02/22  22:23:38         2.57444       1562.218        222.301
01/02/22  22:23:43         2.57583       1565.280        222.347
01/02/22  22:23:48         2.57722       1568.292        222.395
01/02/22  22:23:53         2.57861       1571.498        222.449
01/02/22  22:23:58         2.58000       1574.772        222.511
01/02/22  22:24:03         2.58139       1578.029        222.573
01/02/22  22:24:08         2.58278       1581.385        222.640
01/02/22  22:24:13         2.58417       1584.892        222.709
01/02/22  22:24:18         2.58556       1588.334        222.782
01/02/22  22:24:23         2.58694       1591.774        222.855
01/02/22  22:24:28         2.58833       1595.297        222.932
01/02/22  22:24:33         2.58972       1598.924        223.016
01/02/22  22:24:38         2.59111       1601.889        223.099
01/02/22  22:24:43         2.59250       1604.973        223.188
01/02/22  22:24:48         2.59389       1607.962        223.274
01/02/22  22:24:53         2.59528       1611.018        223.366
01/02/22  22:24:58         2.59667       1614.093        223.459
01/02/22  22:25:03         2.59806       1617.243        223.552
01/02/22  22:25:08         2.59944       1620.506        223.647
01/02/22  22:25:13         2.60083       1623.638        223.739
01/02/22  22:25:18         2.60222       1626.869        223.836
01/02/22  22:25:23         2.60361       1630.100        223.932
01/02/22  22:25:28         2.60500       1633.386        224.028
01/02/22  22:25:33         2.60639       1636.657        224.125
01/02/22  22:25:38         2.60778       1639.891        224.222
01/02/22  22:25:43         2.60917       1643.244        224.323
01/02/22  22:25:48         2.61056       1646.483        224.422
01/02/22  22:25:53         2.61194       1649.780        224.522
01/02/22  22:25:58         2.61333       1653.192        224.625
01/02/22  22:26:03         2.61472       1656.621        224.726
01/02/22  22:26:08         2.61611       1660.083        224.825
01/02/22  22:26:13         2.61750       1663.464        224.929
01/02/22  22:26:18         2.61889       1666.968        225.030
01/02/22  22:26:23         2.62028       1670.490        225.130
01/02/22  22:26:28         2.62167       1674.086        225.230
01/02/22  22:26:33         2.62306       1677.580        225.335
01/02/22  22:26:38         2.62444       1681.178        225.435
01/02/22  22:26:43         2.62583       1684.698        225.532
01/02/22  22:26:48         2.62722       1688.242        225.632
01/02/22  22:26:53         2.62861       1691.771        225.734
01/02/22  22:26:58         2.63000       1695.332        225.833
01/02/22  22:27:03         2.63139       1698.913        225.932
01/02/22  22:27:08         2.63278       1702.533        226.032
01/02/22  22:27:13         2.63417       1706.110        226.127
01/02/22  22:27:18         2.63556       1709.758        226.221
01/02/22  22:27:23         2.63694       1713.481        226.316
01/02/22  22:27:28         2.63833       1717.072        226.408
01/02/22  22:27:33         2.63972       1720.773        226.500
01/02/22  22:27:38         2.64111       1724.310        226.592
01/02/22  22:27:43         2.64250       1728.106        226.684
01/02/22  22:27:48         2.64389       1731.827        226.776
01/02/22  22:27:53         2.64528       1735.548        226.866
01/02/22  22:27:58         2.64667       1739.268        226.957
01/02/22  22:28:03         2.64806       1743.021        227.044
01/02/22  22:28:08         2.64944       1746.741        227.133
01/02/22  22:28:13         2.65083       1750.479        227.222
01/02/22  22:28:18         2.65222       1754.264        227.306
01/02/22  22:28:23         2.65361       1757.947        227.394
01/02/22  22:28:28         2.65500       1761.688        227.482
01/02/22  22:28:33         2.65639       1765.143        227.566
01/02/22  22:28:38         2.65778       1768.033        227.653
01/02/22  22:28:43         2.65917       1770.600        227.734
01/02/22  22:28:48         2.66056       1771.352        227.821
01/02/22  22:28:53         2.66194       1770.927        227.900
01/02/22  22:28:58         2.66333       1771.261        227.981
01/02/22  22:29:03         2.66472       1771.392        228.060
01/02/22  22:29:08         2.66611       1771.415        228.132
01/02/22  22:29:13         2.66750       1771.522        228.210
01/02/22  22:29:18         2.66889       1771.574        228.277
01/02/22  22:29:23         2.67028       1771.596        228.338
01/02/22  22:29:28         2.67167       1771.635        228.398
01/02/22  22:29:33         2.67306       1771.656        228.460
01/02/22  22:29:38         2.67444       1771.680        228.512
01/02/22  22:29:43         2.67583       1771.681        228.562
01/02/22  22:29:48         2.67722       1771.696        228.610
01/02/22  22:29:53         2.67861       1771.707        228.655
01/02/22  22:29:58         2.68000       1771.691        228.696
01/02/22  22:30:03         2.68139       1771.708        228.735
01/02/22  22:30:08         2.68278       1771.715        228.768
01/02/22  22:30:13         2.68417       1771.721        228.801
01/02/22  22:30:18         2.68556       1771.726        228.834
01/02/22  22:30:23         2.68694       1771.721        228.860
01/02/22  22:30:28         2.68833       1771.737        228.889
01/02/22  22:30:33         2.68972       1771.725        228.912
01/02/22  22:30:38         2.69111       1771.714        228.936
01/02/22  22:30:43         2.69250       1771.685        228.960
01/02/22  22:30:48         2.69389       1771.679        228.977
01/02/22  22:30:53         2.69528       1771.678        228.996
01/02/22  22:30:58         2.69667       1771.675        229.014
01/02/22  22:31:03         2.69806       1771.693        229.034
01/02/22  22:31:08         2.69944       1771.697        229.046
01/02/22  22:31:13         2.70083       1771.687        229.060
01/02/22  22:31:18         2.70222       1771.692        229.073
01/02/22  22:31:23         2.70361       1771.700        229.087
01/02/22  22:31:28         2.70500       1771.699        229.096
01/02/22  22:31:33         2.70639       1771.700        229.107
01/02/22  22:31:38         2.70778       1771.704        229.119
01/02/22  22:31:43         2.70917       1771.704        229.129
01/02/22  22:31:48         2.71056       1771.702        229.138
01/02/22  22:31:53         2.71194       1771.718        229.146
01/02/22  22:31:58         2.71333       1771.711        229.153
01/02/22  22:32:03         2.71472       1771.706        229.159
01/02/22  22:32:08         2.71611       1771.718        229.166
01/02/22  22:32:13         2.71750       1771.713        229.173
01/02/22  22:32:18         2.71889       1771.686        229.179
01/02/22  22:32:23         2.72028       1771.675        229.182
01/02/22  22:32:28         2.72167       1771.651        229.190
01/02/22  22:32:33         2.72306       1771.624        229.195
01/02/22  22:32:38         2.72444       1771.634        229.200
01/02/22  22:32:43         2.72583       1771.657        229.202
01/02/22  22:32:48         2.72722       1771.646        229.207
01/02/22  22:32:53         2.72861       1771.635        229.211
01/02/22  22:32:58         2.73000       1771.626        229.216
01/02/22  22:33:03         2.73139       1771.618        229.222
01/02/22  22:33:08         2.73278       1771.603        229.223
01/02/22  22:33:13         2.73417       1771.589        229.225
01/02/22  22:33:18         2.73556       1771.579        229.230
01/02/22  22:33:23         2.73694       1771.563        229.231
01/02/22  22:33:28         2.73833       1771.601        229.232
01/02/22  22:33:33         2.73972       1771.604        229.234
01/02/22  22:33:38         2.74111       1771.592        229.237
01/02/22  22:33:43         2.74250       1771.600        229.242
01/02/22  22:33:48         2.74389       1771.602        229.243
01/02/22  22:33:53         2.74528       1771.588        229.245
01/02/22  22:33:58         2.74667       1771.587        229.244
01/02/22  22:34:03         2.74806       1771.609        229.246
01/02/22  22:34:08         2.74944       1771.592        229.247
01/02/22  22:34:13         2.75083       1771.580        229.251
01/02/22  22:34:18         2.75222       1771.582        229.251
01/02/22  22:34:23         2.75361       1771.582        229.252
01/02/22  22:34:28         2.75500       1771.586        229.254
01/02/22  22:34:33         2.75639       1771.603        229.253
01/02/22  22:34:38         2.75778       1771.605        229.254
01/02/22  22:34:43         2.75917       1771.570        229.255
01/02/22  22:34:48         2.76056       1771.574        229.257
01/02/22  22:34:53         2.76194       1771.577        229.259
01/02/22  22:34:58         2.76333       1771.577        229.259
01/02/22  22:35:03         2.76472       1771.577        229.259
01/02/22  22:35:08         2.76611       1771.560        229.260
01/02/22  22:35:13         2.76750       1771.546        229.262
01/02/22  22:35:18         2.76889       1771.559        229.259
01/02/22  22:35:23         2.77028       1771.566        229.263
01/02/22  22:35:28         2.77167       1771.565        229.262
01/02/22  22:35:33         2.77306       1771.568        229.264
01/02/22  22:35:38         2.77444       1771.569        229.264
01/02/22  22:35:43         2.77583       1771.565        229.262
01/02/22  22:35:48         2.77722       1771.591        229.266
01/02/22  22:35:53         2.77861       1771.589        229.265
01/02/22  22:35:58         2.78000       1771.591        229.266
01/02/22  22:36:03         2.78139       1771.591        229.266
01/02/22  22:36:08         2.78278       1771.592        229.267
01/02/22  22:36:13         2.78417       1771.592        229.267
01/02/22  22:36:18         2.78556       1771.593        229.267
01/02/22  22:36:23         2.78694       1771.573        229.267
01/02/22  22:36:28         2.78833       1771.572        229.266
01/02/22  22:36:33         2.78972       1771.575        229.268
01/02/22  22:36:38         2.79111       1771.575        229.268
01/02/22  22:36:43         2.79250       1771.576        229.268
01/02/22  22:36:48         2.79389       1771.558        229.269
01/02/22  22:36:53         2.79528       1771.556        229.268
01/02/22  22:36:58         2.79667       1771.541        229.269
01/02/22  22:37:03         2.79806       1771.544        229.271
01/02/22  22:37:08         2.79944       1771.560        229.270
01/02/22  22:37:13         2.80083       1771.578        229.269
01/02/22  22:37:18         2.80222       1771.574        229.267
01/02/22  22:37:23         2.80361       1771.560        229.269
01/02/22  22:37:28         2.80500       1771.579        229.270
01/02/22  22:37:33         2.80639       1771.577        229.269
01/02/22  22:37:38         2.80778       1771.573        229.266
01/02/22  22:37:43         2.80917       1771.577        229.269
01/02/22  22:37:48         2.81056       1771.595        229.268
01/02/22  22:37:53         2.81194       1771.593        229.268
01/02/22  22:37:58         2.81333       1771.578        229.269
01/02/22  22:38:03         2.81472       1771.580        229.270
01/02/22  22:38:08         2.81611       1771.594        229.268
01/02/22  22:38:13         2.81750       1771.597        229.269
01/02/22  22:38:18         2.81889       1771.596        229.269
01/02/22  22:38:23         2.82028       1771.597        229.270
01/02/22  22:38:28         2.82167       1771.576        229.268
01/02/22  22:38:33         2.82306       1771.597        229.269
01/02/22  22:38:38         2.82444       1771.596        229.269
01/02/22  22:38:43         2.82583       1771.577        229.269
01/02/22  22:38:48         2.82722       1771.592        229.267
01/02/22  22:38:53         2.82861       1773.963        229.270
01/02/22  22:38:58         2.83000       1777.157        229.270
01/02/22  22:39:03         2.83139       1780.894        229.273
01/02/22  22:39:08         2.83278       1784.534        229.274
01/02/22  22:39:13         2.83417       1788.159        229.277
01/02/22  22:39:18         2.83556       1791.774        229.284
01/02/22  22:39:23         2.83694       1795.388        229.290
01/02/22  22:39:28         2.83833       1799.045        229.300
01/02/22  22:39:33         2.83972       1802.689        229.312
01/02/22  22:39:38         2.84111       1806.506        229.328
01/02/22  22:39:43         2.84250       1810.142        229.346
01/02/22  22:39:48         2.84389       1813.841        229.368
01/02/22  22:39:53         2.84528       1817.416        229.393
01/02/22  22:39:58         2.84667       1821.059        229.424
01/02/22  22:40:03         2.84806       1824.797        229.456
01/02/22  22:40:08         2.84944       1828.489        229.493
01/02/22  22:40:13         2.85083       1832.290        229.529
01/02/22  22:40:18         2.85222       1835.952        229.569
01/02/22  22:40:23         2.85361       1839.693        229.612
01/02/22  22:40:28         2.85500       1843.436        229.655
01/02/22  22:40:33         2.85639       1847.187        229.703
01/02/22  22:40:38         2.85778       1850.919        229.750
01/02/22  22:40:43         2.85917       1854.615        229.797
01/02/22  22:40:48         2.86056       1858.491        229.851
01/02/22  22:40:53         2.86194       1862.156        229.901
01/02/22  22:40:58         2.86333       1866.017        229.957
01/02/22  22:41:03         2.86472       1869.799        230.009
01/02/22  22:41:08         2.86611       1873.610        230.067
01/02/22  22:41:13         2.86750       1877.378        230.122
01/02/22  22:41:18         2.86889       1881.231        230.182
01/02/22  22:41:23         2.87028       1885.007        230.240
01/02/22  22:41:28         2.87167       1888.846        230.301
01/02/22  22:41:33         2.87306       1892.660        230.359
01/02/22  22:41:38         2.87444       1896.466        230.422
01/02/22  22:41:43         2.87583       1900.310        230.486
01/02/22  22:41:48         2.87722       1904.003        230.547
01/02/22  22:41:53         2.87861       1907.868        230.612
01/02/22  22:41:58         2.88000       1911.700        230.678
01/02/22  22:42:03         2.88139       1915.549        230.742
01/02/22  22:42:08         2.88278       1919.436        230.807
01/02/22  22:42:13         2.88417       1923.262        230.869
01/02/22  22:42:18         2.88556       1927.020        230.934
01/02/22  22:42:23         2.88694       1930.818        231.000
01/02/22  22:42:28         2.88833       1934.522        231.065
01/02/22  22:42:33         2.88972       1938.427        231.128
01/02/22  22:42:38         2.89111       1942.171        231.194
01/02/22  22:42:43         2.89250       1946.017        231.255
01/02/22  22:42:48         2.89389       1949.847        231.318
01/02/22  22:42:53         2.89528       1953.677        231.380
01/02/22  22:42:58         2.89667       1957.476        231.445
01/02/22  22:43:03         2.89806       1961.213        231.506
01/02/22  22:43:08         2.89944       1965.013        231.571
01/02/22  22:43:13         2.90083       1968.765        231.630
01/02/22  22:43:18         2.90222       1972.573        231.689
01/02/22  22:43:23         2.90361       1976.446        231.752
01/02/22  22:43:28         2.90500       1980.182        231.812
01/02/22  22:43:33         2.90639       1983.958        231.873
01/02/22  22:43:38         2.90778       1987.728        231.931
01/02/22  22:43:43         2.90917       1991.562        231.992
01/02/22  22:43:48         2.91056       1995.276        232.049
01/02/22  22:43:53         2.91194       1999.128        232.110
01/02/22  22:43:58         2.91333       2002.901        232.168
01/02/22  22:44:03         2.91472       2006.669        232.224
01/02/22  22:44:08         2.91611       2010.440        232.281
01/02/22  22:44:13         2.91750       2014.229        232.337
01/02/22  22:44:18         2.91889       2018.055        232.393
01/02/22  22:44:23         2.92028       2021.737        232.451
01/02/22  22:44:28         2.92167       2025.712        232.507
